row_id,ticket_id,category,datetime,latitude,longitude
row-eqkm-cbir-7885,1628329,Accident,2026-01-27T08:51:00.000,40.0959734945038,-88.2991967236862
row-mebc.tsxs_z5q2,1625649,Theft,2026-01-27T09:00:00.000,40.1124756110154,-88.22828201652
row-8mrg_kjvn-c7h3,1626335,Accident,2026-01-27T09:31:00.000,40.1379764840698,-88.2437162359387
row-62ea_f2ze~4s37,1625913,Accident,2026-01-27T09:45:00.000,40.1127854872707,-88.2193307452549
row-ri4a~qtnj.d3im,1625810,Accident,2026-01-27T10:01:00.000,40.1274014836075,-88.1994182496988
row-c5vu.dk2i_n4tc,1626160,Drugs/Narcotics,2026-01-27T10:11:00.000,40.1143199764758,-88.2880710418261
row-vcyw-pfy2_ttgz,1625616,Drugs/Narcotics,2026-01-27T10:19:00.000,40.1439620871632,-88.2502955264059
row-jcfj-x728_63g9,1626815,Accident,2026-01-27T10:25:00.000,40.1274914829843,-88.1879567530055
row-b9ti_382k-3hzp,1626811,Accident,2026-01-27T10:57:00.000,40.1162504881093,-88.2468212369965
row-g555-d58t-wfky,1625637,Counterfeiting/Forgery,2026-01-27T11:42:00.000,40.1309997707553,-88.2439991794226
row-qdjy_ivmv-w6xm,1626384,Theft,2026-01-27T11:45:00.000,40.1194940995901,-88.2444709522361
row-erfu~at6z~pvqt,1625765,Accident,2026-01-27T11:50:00.000,40.0835084924702,-88.2188132480328
row-5ffy.5zbg-pnzc,1625626,Lost & Found,2026-01-27T12:40:00.000,40.1123975837001,-88.2268951616119
row-8nrr.2g4k-w9qc,1626388,Traffic Offenses,2026-01-27T12:55:00.000,40.0907719129433,-88.2478174777109
row-ifmr.3bj3_n4rm,1625623,Lost & Found,2026-01-27T13:45:00.000,40.1048507250966,-88.2229052502074
row-9y24.z8ur~5gn3,1625883,Burglary/Breaking & Entering,2026-01-27T14:40:00.000,40.1262725468398,-88.2464166838493
row-dvfh.n9w3~wu82,1627113,Accident,2026-01-27T15:14:00.000,40.0981604921773,-88.2626747340412
row-faqa~bwau.cbwz,1625664,Drugs/Narcotics,2026-01-27T15:57:00.000,40.1326749472719,-88.1915802634093
row-qvxm_f4i3~fkm9,1625940,Accident,2026-01-27T16:04:00.000,40.1036864888869,-88.2191822461152
row-u9ex-cu6w-t79p,1626416,Lost & Found,2026-01-27T16:30:00.000,40.1004846388723,-88.2358898344726
row-mxki.vip4-4aks,1626387,Traffic Offenses,2026-01-27T17:25:00.000,40.1164965996486,-88.2297953716951
row-wg3c-82c3~haek,1626828,Accident,2026-01-27T17:35:00.000,40.1162954879259,-88.2435137379485
row-uq4b.atxd_5zr2,1626803,Accident,2026-01-27T17:45:00.000,40.0690454970906,-88.257306238206
row-vysv.524c-fhpc,1626417,Theft,2026-01-27T18:30:00.000,40.1112300727482,-88.2363064874628
row-r843.c76d_a237,1625767,Drugs/Narcotics,2026-01-27T18:47:00.000,40.139101481158,-88.1925872506222
row-6efn_7hgm~xzpa,1625705,Assault/Battery/Intimidation,2026-01-27T18:52:00.000,40.2861835462542,-88.1644789288474
row-xnk6~cjyv~zgxv,1625898,Theft,2026-01-27T19:00:00.000,40.1089527842269,-88.2084366717805
row-tinb~ec84.jndf,1626328,Accident,2026-01-27T19:16:00.000,40.1132066755258,-88.2453714654767
row-2r38-cx79_szxu,1625774,Fraud,2026-01-27T19:30:00.000,40.1097291089879,-88.2272270618032
row-5enb.ztzv~h8bf,1626463,Theft,2026-01-27T20:00:00.000,40.1099107254923,-88.2471869176274
row-ajwi_wsd2_zf3d,1628018,Traffic Offenses,2026-01-27T20:39:00.000,40.3110644478833,-88.1425967495425
row-bwkk.6hjk~dkz3,1626041,Accident,2026-01-27T21:13:00.000,40.0923371357421,-88.2460662430768
row-tu83-62fi-pmn7,1625769,Assault/Battery/Intimidation,2026-01-27T21:41:00.000,40.1053542415735,-88.1892121326592
row-rr2b_wdfn~f4xc,1626023,Accident,2026-01-27T22:08:00.000,40.1065484914201,-88.2766202292575
row-ver2-fu6w-qfk7,1626045,Drugs/Narcotics,2026-01-28T00:01:00.000,40.13106918158,-88.1981770391384
row-dbbc-rsni-wzu8,1625781,Drugs/Narcotics,2026-01-28T01:08:00.000,40.1349254823817,-88.2016187483858
row-etsw_gv2j.qm4y,1625792,Assault/Battery/Intimidation,2026-01-28T01:50:00.000,40.1264879777063,-88.2614823593208
row-4aav.t5sw.nkra,1626881,Accident,2026-01-28T01:56:00.000,40.1127584875215,-88.2239747439147
row-f5g7-38fy~9gyz,1626984,Assault/Battery/Intimidation,2026-01-28T02:30:00.000,40.1209551511329,-88.2246211688346
row-v5k3_rhes_9bqr,1625801,Assault/Battery/Intimidation,2026-01-28T03:00:00.000,40.1368660963457,-88.2759095459923
row-sb3i_eyjk.v7jn,1625867,Accident,2026-01-28T06:55:00.000,40.1129834850713,-88.178461757055
row-es75-j7u5-9kx4,1625821,Assault/Battery/Intimidation,2026-01-28T07:00:00.000,40.1064552733038,-88.1764842723017
row-4qfj-2dq8~v2cv,1625943,Destruction/Damage/Vandalism of Property,2026-01-28T07:00:00.000,40.1071063704281,-88.2323284296022
row-et46~indg~4vie,1625875,Trespassing,2026-01-28T08:00:00.000,40.1111580872198,-88.2306492660187
row-bpsq.dhbg.pksw,1626032,Accident,2026-01-28T08:12:00.000,40.116322487668,-88.2387392393262
row-wi3b.7viq-v7s9,1625851,Assault/Battery/Intimidation,2026-01-28T08:50:00.000,40.0952582451252,-88.1880391127305
row-uz6q_i8ra_an5f,1625928,Accident,2026-01-28T08:57:00.000,40.1064584883945,-88.2192272458532
row-wh62_gv83.qqr5,1625844,Accident,2026-01-28T09:14:00.000,40.1057366757088,-88.2233431778618
row-2u4m~ddh7~bniz,1625837,Assault/Battery/Intimidation,2026-01-28T10:00:00.000,40.1010353622426,-88.1940472531121
row-wkh6-3wqj-jhpu,1625828,Warrants,2026-01-28T10:43:00.000,40.1176891146272,-88.2673079465955
row-rtb2.nu2d~x33v,1627096,Accident,2026-01-28T11:28:00.000,40.1272394857248,-88.2388202383207
row-tukx-5qrc-ykg3,1625870,Disorderly Conduct,2026-01-28T11:29:00.000,40.0999781247129,-88.2369111936397
row-m6ru~qdm4.3k4t,1626194,Theft,2026-01-28T11:37:00.000,40.1471830646915,-88.2546921207139
row-3xhf~xam7_348g,1626051,Accident,2026-01-28T11:53:00.000,40.0837244919347,-88.2094217507282
row-gdw4~retq-wtgf,1628706,Fraud,2026-01-28T12:00:00.000,40.3062880315058,-88.1421073473289
row-zvjw-njmc-erca,1625834,Pornography/Obscene Material,2026-01-28T12:00:00.000,40.1129432344724,-88.20702228134
row-d4qg-y3em_5v82,1625889,Accident,2026-01-28T12:05:00.000,40.1183204860922,-88.2157307457982
row-ab2b~93kh~g7hh,1625896,Theft,2026-01-28T12:58:00.000,40.1424585025488,-88.2430302149489
row-2rt9~8pwz-jtcj,1626030,Theft,2026-01-28T12:58:00.000,40.1238231308126,-88.2266458413039
row-3hun_aisd~yi64,1626330,Lost & Found,2026-01-28T13:00:00.000,40.3226894666776,-88.1374343412078
row-i6sj_4yai-66yz,1626129,Theft,2026-01-28T13:00:00.000,40.1160372611976,-88.2319316547725
row-he77~ywrq_pue6,1625885,Lost & Found,2026-01-28T13:11:00.000,40.1084583371591,-88.2285361813549
row-yc3c-9hri.jw5x,1625861,Investigation,2026-01-28T13:59:00.000,40.0924272197771,-88.2590244550506
row-3b2e_5fdp.2rpe,1626124,Theft,2026-01-28T14:00:00.000,40.1161005516418,-88.2330487784588
row-mhu4~4t8y.szkt,1625906,Theft,2026-01-28T14:07:00.000,40.1471830646915,-88.2546921207139
row-y265~i9c4_dybp,1626205,Accident,2026-01-28T14:32:00.000,40.1302634830076,-88.1977352499282
row-b6pk_x28k~2cnt,1626122,Accident,2026-01-28T14:52:00.000,40.1041184895646,-88.2334337419567
row-w6nt.jwt7.yd6z,1626131,Accident,2026-01-28T15:12:00.000,40.1102294886653,-88.2370427403644
row-uuhd_wuuh_gji6,1625901,"Family Offenses, Nonviolent",2026-01-28T15:30:00.000,40.1037304518397,-88.2089054995471
row-rq7t-p6ke~zx9n,1626087,Destruction/Damage/Vandalism of Property,2026-01-28T16:00:00.000,40.1189860949909,-88.225326109608
row-5qsa~jgma.94qu,1625903,Fraud,2026-01-28T16:00:00.000,40.1185477094629,-88.2057576427059
row-w5tb.f63i.3nxw,1625936,Assault/Battery/Intimidation,2026-01-28T16:30:00.000,40.2082470712232,-88.3615925314108
row-ditm-gh34-2tue,1625925,Fraud,2026-01-28T16:37:00.000,40.1022472198655,-88.1824489891386
row-f2iw.pdxn-48qh,1626181,Accident,2026-01-28T17:08:00.000,40.0946864894069,-88.1986487528596
row-vnqp-8uq4-yzx8,1625916,Assault/Battery/Intimidation,2026-01-28T17:11:00.000,40.1219837337404,-88.2327680010805
row-dvsu~qfyy~n5it,1625931,Assault/Battery/Intimidation,2026-01-28T17:15:00.000,40.1290725325614,-88.2574648986872
row-tg9c.jfrw_98zw,1625975,Assault/Battery/Intimidation,2026-01-28T18:44:00.000,40.1036267172108,-88.1890246964393
row-zfaj.wyaq-8hzc,1626195,Accident,2026-01-28T19:27:00.000,40.1103491217509,-88.2380134525327
row-g8nb~hmed_4axh,1625959,Drugs/Narcotics,2026-01-28T19:30:00.000,40.107901076783,-88.1755699847712
row-bsyn~hegz-ux7k,1643039,Theft,2026-01-28T19:44:00.000,40.1376047768322,-88.2640155238998
row-9qb4~vrp9_asrw,1628510,Accident,2026-01-28T19:48:00.000,40.1059127822246,-88.2297011546824
row-8nss-3wvz~bz99,1625938,Assault/Battery/Intimidation,2026-01-28T20:58:00.000,40.1270192568417,-88.2466321470511
row-84ni_wzzv.9due,1625965,"Family Offenses, Nonviolent",2026-01-28T21:00:00.000,40.1247988137243,-88.2013890581471
row-m78u_uzci_rgb3,1625957,Drugs/Narcotics,2026-01-28T21:16:00.000,40.1318005457508,-88.2395849226466
row-cz9g~qmcj-hhis,1629485,Accident,2026-01-28T22:14:00.000,40.1210974011778,-88.1933622205044
row-g2pg-345y.hxwp,1626188,Assault/Battery/Intimidation,2026-01-28T22:15:00.000,40.1110333605008,-88.2301788828187
row-wmez_uez7_ycb6,1631649,Accident,2026-01-28T22:28:00.000,40.1018324883294,-88.2024017511332
row-7vis-vsbp_rshg,1626812,Accident,2026-01-28T22:34:00.000,40.1317408268856,-88.1824526856304
row-pqj6_2haw.snqz,1625963,Traffic Offenses,2026-01-28T23:44:00.000,40.1222733936267,-88.2439629711335
row-jt5u~iu8i_7fbf,1626849,Fraud,2026-01-29T00:00:00.000,40.1300996315104,-88.2438916935854
row-matm.8cy9.i358,1626012,Lost & Found,2026-01-29T00:30:00.000,40.1121068574019,-88.2993415916141
row-rp68~mnks_dcbt,1626163,Burglary/Breaking & Entering,2026-01-29T01:00:00.000,40.3158574512206,-88.1535378914421
row-gszf-vxfw-5ie7,1626322,Warrants,2026-01-29T01:21:00.000,40.1272034859838,-88.2435812369476
row-47mz~p3cv~r862,1627215,Investigation,2026-01-29T01:48:00.000,40.2895599013982,-88.161547437301
row-zzaj-5b5t.racq,1625971,Drugs/Narcotics,2026-01-29T02:30:00.000,40.1074701826329,-88.1718075479687
row-qc6z~w9mf_e4hz,1627399,Accident,2026-01-29T06:00:00.000,40.1129924657745,-88.1991408327538
row-94cu.zvsq.9hva,1626804,Accident,2026-01-29T06:18:00.000,40.1091224853954,-88.1715587593981
row-kinw~qqnb~qrhz,1626332,Accident,2026-01-29T07:30:00.000,40.1273834846764,-88.2195287438852
row-7hfv-q28m.udp6,1626010,Warrants,2026-01-29T07:30:00.000,40.1081673285556,-88.2301730629023
row-am6c~ivqi~va6w,1626214,Accident,2026-01-29T07:32:00.000,40.1104634846879,-88.1627117618368
row-uycn-zjk9_cvqi,1631216,Accident,2026-01-29T07:43:00.000,40.1221544876448,-88.2579227332566
row-dcry.zfjt-vt3e,1626536,Theft,2026-01-29T07:43:00.000,40.1142084906229,-88.2344662177562
row-j48g_bj5y.7kwu,1640462,Fraud,2026-01-29T08:00:00.000,40.112061054206,-88.2062503139135
row-a3ta.qnep-n7hx,1626201,Accident,2026-01-29T08:25:00.000,40.1200664859771,-88.2194387445692
row-i7ai-55iv_5vxw,1626342,Accident,2026-01-29T09:22:00.000,40.1163854869652,-88.225689243093
row-aqka_fhta.x952,1626208,Accident,2026-01-29T09:37:00.000,40.0982864893454,-88.2096332493606
row-8b7y.d5kp.z6dx,1626807,Accident,2026-01-29T12:11:00.000,40.237894472762,-88.365337691745
row-wj9a.cw83~a3qk,1626401,Burglary/Breaking & Entering,2026-01-29T12:25:00.000,40.1407479627963,-88.194828982318
row-h3jb-n3im_vbbc,1626338,Accident,2026-01-29T12:50:00.000,40.116439058448,-88.2207919154413
row-z2gy~9fyd~rcfx,1626356,Accident,2026-01-29T13:00:00.000,40.1164214866242,-88.2193757449151
row-6ckc-4wxn_qa7i,1626073,Violation of Criminal Registry Laws,2026-01-29T13:21:00.000,40.116641019924,-88.2392496281016
row-sfex.ktsp.hzvy,1626383,Theft,2026-01-29T13:45:00.000,40.1160500043276,-88.2331520516344
row-btxx~z6zc-iedw,1626183,Destruction/Damage/Vandalism of Property,2026-01-29T13:57:00.000,40.0952559060789,-88.192845220745
row-2kkr~3bv8~9m72,1632705,Theft,2026-01-29T14:35:00.000,40.1117022757627,-88.2374159066982
row-6rhq-efsp_8dhr,1626177,Assault/Battery/Intimidation,2026-01-29T14:40:00.000,40.099471224528,-88.1982207493465
row-u48y-khy2_g4ee,1631221,Accident,2026-01-29T15:28:00.000,40.1182844885838,-88.2626117322497
row-afpq.76eh~ihte,1626538,Accident,2026-01-29T16:10:00.000,40.1108002827765,-88.2432101432951
row-2z9z~qy9j~r5zs,1626320,Theft,2026-01-29T16:30:00.000,40.1066815577458,-88.1826708543757
row-ukhv-n49v.anp3,1626614,Assault/Battery/Intimidation,2026-01-29T17:00:00.000,40.1260173650965,-88.2661557272912
row-eukx-sn3f_a3tz,1626458,Burglary/Breaking & Entering,2026-01-29T17:00:00.000,40.0949710565406,-88.188202736888
row-fn82.t8d4_d9cy,1626399,Theft,2026-01-29T17:10:00.000,40.1116429643554,-88.2383691419793
row-crge.hqjk_9aeg,1626487,Theft,2026-01-29T18:00:00.000,40.1250982470452,-88.2217310495661
row-q6rf~cxmr~scj8,1626257,Theft,2026-01-29T19:00:00.000,40.1063675226956,-88.2347729494733
row-vtgg~nzsr.pgk3,1626482,Theft,2026-01-29T19:00:00.000,40.0953021123846,-88.1953527150406
row-73se.5vcx~gnku,1626385,Traffic Offenses,2026-01-29T19:00:00.000,40.1176834323843,-88.2628570954355
row-a7z2~qw9i.dw5n,1626279,Assault/Battery/Intimidation,2026-01-29T19:40:00.000,40.1193635526828,-88.2220001261029
row-y36c.qhf2-6kqd,1626340,Theft,2026-01-29T20:00:00.000,40.1117022757627,-88.2374159066982
row-8yii.ucbb-3yqd,1626285,Driving under the Influence,2026-01-29T21:03:00.000,40.1335405840353,-88.2595403455317
row-ft8a~aiiu-bu3t,1626810,Accident,2026-01-29T21:17:00.000,40.1163494873116,-88.2321062412412
row-xyxa-wpnk.8rp5,1626623,Burglary/Breaking & Entering,2026-01-29T22:00:00.000,40.117208448895,-88.2234880264428
row-z9n4.2y9i~9mqg,1626253,Assault/Battery/Intimidation,2026-01-29T22:11:00.000,40.1121053791017,-88.2739571916551
row-utek_gp34-jxgp,1626645,Fraud,2026-01-29T22:17:00.000,40.1252805206754,-88.2654991464429
row-9q7k~eyfd~j4vi,1626304,Investigation,2026-01-29T23:30:00.000,40.1925134688378,-88.4617963448241
row-ewvy~igxc_xx7f,1629269,"Family Offenses, Nonviolent",2026-01-30T00:00:00.000,40.1780946427199,-88.1241709916591
row-92wh.kacf~226w,1652399,Theft,2026-01-30T00:00:00.000,40.2738506681653,-88.1549988767111
row-yybu-fsbh~veg7,1626291,Assault/Battery/Intimidation,2026-01-30T00:55:00.000,40.0523686678864,-88.2488307216619
row-5peb.sm72-554z,1626306,Trespassing,2026-01-30T01:28:00.000,40.1148950523428,-88.2282862669972
row-if3n_d65b.whwf,1627420,Accident,2026-01-30T01:31:00.000,40.1126414893357,-88.257810234145
row-cmfq-v2ey_z8zz,1626391,Assault/Battery/Intimidation,2026-01-30T06:00:00.000,40.1898775833264,-88.4375662263505
row-bx76.hr7p~qda3,1626632,Investigation,2026-01-30T06:30:00.000,40.1380886896887,-88.1962671440884
row-5cev.5tyt~he9c,1630843,Accident,2026-01-30T07:07:00.000,40.1055404879233,-88.2072347494029
row-neeu-zkqw-6vaj,1626345,"Family Offenses, Nonviolent",2026-01-30T08:00:00.000,40.1057420721378,-88.2053641068475
row-b5qe.y2t9_gc9e,1626501,Fraud,2026-01-30T09:00:00.000,40.1531866060797,-88.231009050333
row-sua4.2xeg.8gmj,1628495,Missing Person,2026-01-30T09:00:00.000,40.1027945203338,-88.1899444960976
row-q6d2~ghx4-d8tz,1626363,Accident,2026-01-30T09:40:00.000,40.131230272425,-88.2658338525136
row-zry2_fw7u.8tui,1626354,Assault/Battery/Intimidation,2026-01-30T10:19:00.000,40.1270165882026,-88.2319248800526
row-hc56.8e8w-bukh,1629533,Accident,2026-01-30T10:25:00.000,40.1307985613182,-88.2652865897085
row-a8is.v9u7_m247,1626409,Accident,2026-01-30T10:30:00.000,40.1107064870885,-88.2088862484614
row-fx8k_2u7r~n8fq,1627970,Accident,2026-01-30T10:36:00.000,40.1348675778618,-88.2436493233078
row-m7gj~8udx-jmr3,1626348,Assault/Battery/Intimidation,2026-01-30T10:58:00.000,40.1158897610313,-88.2411280281028
row-h8s3.vuik_tbuy,1626491,Theft,2026-01-30T11:00:00.000,40.1283226767721,-88.274272747192
row-r5wg_hsiu.k36e,1631401,Accident,2026-01-30T11:46:00.000,40.1426294839941,-88.2579227314126
row-cxu8_54wm.zmk2,1628313,Fraud,2026-01-30T11:50:00.000,40.1130202657151,-88.2187019698579
row-wkjk~wp3f.i737,1626755,"Family Offenses, Nonviolent",2026-01-30T12:00:00.000,40.1437118411744,-88.2500688337492
row-fgad-4zb4_utwe,1626687,Fraud,2026-01-30T12:00:00.000,40.3096780460764,-88.1520422829145
row-wy89~6nps~ddfy,1626908,Missing Person,2026-01-30T12:00:00.000,40.1083066422991,-88.277192081353
row-c6rd.9kjx-944e,1626856,Motor Vehicle Theft,2026-01-30T12:00:00.000,40.1092704289882,-88.2372844808476
row-z9yt.c22d.abqi,1626402,Theft,2026-01-30T13:10:00.000,40.1138771420314,-88.2217375401937
row-6rkj_meuj~c8k9,1629521,Accident,2026-01-30T13:14:00.000,40.1321804858601,-88.2579812323371
row-kpyt~u8tx-k5gb,1626920,Theft,2026-01-30T14:00:00.000,40.1147656019402,-88.233024385845
row-rypy~9xep~35jw,1626370,Assault/Battery/Intimidation,2026-01-30T14:02:00.000,40.3184044466318,-88.1453836970519
row-e58k.pupe-kzry,1626484,Accident,2026-01-30T14:24:00.000,40.1164214866242,-88.2193757449151
row-ipmw~5jnj_xxmr,1626486,Fraud,2026-01-30T14:25:00.000,40.1022016732017,-88.2124527897339
row-ptka~a3en~gtgv,1628040,Assault/Battery/Intimidation,2026-01-30T14:30:00.000,40.1571104821363,-88.271535226172
row-xwcc-y6gw-jenz,1626393,Assault/Battery/Intimidation,2026-01-30T15:04:00.000,40.0695134998048,-88.3101272229069
row-eqm6.iv2j-mvr9,1626419,Assault/Battery/Intimidation,2026-01-30T15:15:00.000,40.1360505077123,-88.2721039649842
row-c65g_evv4.8pzp,1626820,Burglary/Breaking & Entering,2026-01-30T15:30:00.000,40.1439423740047,-88.2278627608766
row-hu9k~e424-g6jj,1626461,"Family Offenses, Nonviolent",2026-01-30T15:30:00.000,40.1027945203338,-88.1899444960976
row-kc68.kvn8-kch9,1626790,Accident,2026-01-30T15:53:00.000,40.1069714886363,-88.2255227439872
row-stb5_49x7_4v2g,1627118,Accident,2026-01-30T16:06:00.000,40.1222482429098,-88.2768757677032
row-nw2f_kd75_b3ea,1626445,Lost & Found,2026-01-30T16:30:00.000,40.1044511271392,-88.1998782226759
row-mm9v~en54.32hv,1626690,Investigation,2026-01-30T17:00:00.000,40.1409023217284,-88.1708581222201
row-3jrq_nhbc_bev9,1626396,Lost & Found,2026-01-30T17:00:00.000,40.1117698475708,-88.1875849960172
row-safh.jaws~cuuj,1626421,Disorderly Conduct,2026-01-30T17:50:00.000,40.1084292487535,-88.2264242950934
row-ag9r_sa7e.azqi,1626440,Accident,2026-01-30T18:00:00.000,40.1127755474542,-88.2257017160899
row-gy55-94d5_5ajp,1626407,Interference w/Public Officers,2026-01-30T18:27:00.000,40.1284724856264,-88.2411107375476
row-amwj~wjsd_2c2s,1626423,Animal-Related,2026-01-30T18:36:00.000,40.1120498040163,-88.2934462231543
row-p2wt-8tjg_9s3d,1626521,Accident,2026-01-30T18:44:00.000,40.1104724880151,-88.2255902436531
row-8yfw.428d~fxft,1626403,Lost & Found,2026-01-30T18:52:00.000,40.1130074041218,-88.2228503481675
row-4wc5_ytxv-j2j5,1629403,Disorderly Conduct,2026-01-30T18:59:00.000,39.9983704158486,-88.1488197267519
row-zyfm.9bam.rk5d,1626740,Burglary/Breaking & Entering,2026-01-30T19:00:00.000,40.1173411493984,-88.2233341753135
row-dzae~s8ms.6dp9,1626427,Driving under the Influence,2026-01-30T19:08:00.000,40.1262674869135,-88.2579632328747
row-8mu9~vkig~a2rp,1626785,"Family Offenses, Nonviolent",2026-01-30T19:30:00.000,40.1062310800943,-88.2922365288139
row-7a52-sic8_3qix,1627293,Destruction/Damage/Vandalism of Property,2026-01-30T20:00:00.000,40.111139502319,-88.2389131617492
row-ej4r.tbn5.5yrf,1626429,Driving under the Influence,2026-01-30T20:22:00.000,40.0107517799281,-88.1608830625293
row-8cnh.qxsx_r5ub,1626757,Theft,2026-01-30T20:30:00.000,40.1375500012609,-88.2430470860018
row-t6qw.5uzw.688k,1626432,Investigation,2026-01-30T20:47:00.000,40.1219837337404,-88.2327680010805
row-7cu3.vbr3_vme2,1626436,Warrants,2026-01-30T22:50:00.000,40.1452898211452,-88.2730067758397
row-66u8-c6ft~afxd,1626494,Driving under the Influence,2026-01-30T23:00:00.000,40.1238194843373,-88.2011282495263
row-cz8g-cxk5.ug9x,1672909,Accident,2026-01-30T23:05:00.000,40.0817248399533,-88.2967141171936
row-k58c.h82j.jypk,1626434,Assault/Battery/Intimidation,2026-01-30T23:30:00.000,40.1104362053969,-88.2382484389462
row-3mbw.9d32~dy9z,1627941,Fraud,2026-01-31T00:00:00.000,40.0901289310111,-88.1931917623053
row-q6e7.xd5t-dwgt,1626500,Traffic Offenses,2026-01-31T00:00:00.000,40.1165295010874,-88.244652262687
row-4u5j.yv3w~hy9c,1626446,Counterfeiting/Forgery,2026-01-31T00:41:00.000,40.1018144884684,-88.2049667503932
row-jcy3~5vqt-ndv4,1626451,Accident,2026-01-31T00:54:00.000,40.0690274967884,-88.2515372398744
row-6pb3.757e_jxg7,1626443,Fraud,2026-01-31T01:18:00.000,40.1192654868798,-88.2337757404963
row-g8ab_scsk~7gmp,1626449,Assault/Battery/Intimidation,2026-01-31T02:15:00.000,40.1242025347442,-88.1983518700498
row-sndt.8s53~pzhz,1627092,Destruction/Damage/Vandalism of Property,2026-01-31T02:30:00.000,40.1098983893293,-88.2341990459313
row-j6up-33s6_f7rj,1626455,"Family Offenses, Nonviolent",2026-01-31T04:07:00.000,40.1026633179056,-88.2377783268172
row-ehf4.2h59~n5s4,1627086,Accident,2026-01-31T06:59:00.000,40.2243961208242,-88.05073489267
row-99pb.i5pm-5kwq,1626478,Investigation,2026-01-31T08:11:00.000,40.1254844864648,-88.2468707361514
row-xd2j.d75z~279g,1626472,Investigation,2026-01-31T08:58:00.000,40.13845711002,-88.2456740322286
row-wvva~6zp8.gj6c,1626496,Warrants,2026-01-31T10:50:00.000,40.1026660201132,-88.1881185395117
row-p7iy_5isv~gca8,1626480,"Family Offenses, Nonviolent",2026-01-31T11:15:00.000,40.3044418299113,-88.1340839391075
row-ek3t_h2f5.g6fz,1626537,Traffic Offenses,2026-01-31T11:50:00.000,40.1421080579984,-88.2572204634028
row-r9eu~yzxx-x6fx,1626489,Assault/Battery/Intimidation,2026-01-31T12:00:00.000,40.1177092507558,-88.1806157670935
row-ghjt-sndn.2qvy,1629540,Accident,2026-01-31T12:25:00.000,40.1485307634831,-88.2562384250186
row-5dek-3tky-35mp,1630325,Theft,2026-01-31T12:48:00.000,40.0703359409291,-88.2517040812003
row-9h66.ezcu~2w85,1627403,Disorderly Conduct,2026-01-31T13:05:00.000,40.0921034789352,-88.2452515189146
row-hv6x_58yd-tgmz,1627087,Accident,2026-01-31T13:11:00.000,40.0394175022078,-88.2539762418223
row-xtr4-r9wh.f5k2,1626507,Accident,2026-01-31T13:19:00.000,40.1321804858601,-88.2579812323371
row-yrce-3a5a-z4eq,1626498,Investigation,2026-01-31T14:33:00.000,40.116641019924,-88.2392496281016
row-7du3.4qwx_t6wr,1626518,Theft,2026-01-31T15:15:00.000,40.1004846388723,-88.2358898344726
row-hpiq_7w2e~q9sh,1626584,"Family Offenses, Nonviolent",2026-01-31T15:50:00.000,40.1414391680853,-88.2522803349045
row-4eig_gjqt-6ky8,1626926,Fraud,2026-01-31T16:10:00.000,40.111139502319,-88.2389131617492
row-dzb6.myb2-cdfe,1626511,Investigation,2026-01-31T16:10:00.000,40.1146681166799,-88.2100482666166
row-z84z.erc5-r2u4,1628020,Traffic Offenses,2026-01-31T16:15:00.000,40.3170134465874,-88.1381147503002
row-ji2b.64c4_drpk,1627094,Accident,2026-01-31T16:44:00.000,40.1274644878768,-88.280139226358
row-8ap5_7nws-xuqr,1626509,Driving under the Influence,2026-01-31T16:50:00.000,40.1058554855099,-88.1626937622554
row-jkxv.25ne_9r6u,1626539,Theft,2026-01-31T17:09:00.000,40.144639656839,-88.2527173380162
row-heif~iy4i.gutk,1626595,Assault/Battery/Intimidation,2026-01-31T17:26:00.000,40.1041184896202,-88.2344822416536
row-g8ec-tbmt-qx24,1626672,Theft,2026-01-31T17:30:00.000,40.0952559060789,-88.192845220745
row-fzaf.irpc_jd73,1626704,Destruction/Damage/Vandalism of Property,2026-01-31T18:00:00.000,40.1302921340751,-88.2213229951077
row-dbr2-gymk-q7mu,1626639,Investigation,2026-01-31T18:00:00.000,40.1063454947008,-88.1982380876776
row-zgpn_u468~f3e8,1626816,Lost & Found,2026-01-31T18:00:00.000,40.1080604269479,-88.2228971125548
row-qugj.zwav_5ghg,1626721,Traffic Offenses,2026-01-31T19:04:00.000,40.1319337887735,-88.2580165194867
row-9v8q-w3yq-wkqp,1626637,Investigation,2026-01-31T20:00:00.000,40.13106918158,-88.1981770391384
row-r2cw.gtzg_mmug,1626524,"Family Offenses, Nonviolent",2026-01-31T20:07:00.000,40.1185770960609,-88.2311373805853
row-6wwx~va34.4mzv,1626665,Driving under the Influence,2026-01-31T20:29:00.000,40.0792964947435,-88.2475502401054
row-ixyd_yx2j~d2x6,1626751,Theft,2026-01-31T21:00:00.000,40.1082620257632,-88.2405918363034
row-t5vx~q32g~kx5y,1626652,Assault/Battery/Intimidation,2026-01-31T21:42:00.000,40.1181541346399,-88.2423597971283
row-np2d-6vpn-aisy,1626600,Lost & Found,2026-01-31T21:42:00.000,40.0384028112999,-88.2669748316788
row-jj7b.pfqk-kgt9,1627233,Theft,2026-01-31T21:45:00.000,40.1282014151338,-88.2203589199441
row-7ctt.ki2s.np2v,1626617,Assault/Battery/Intimidation,2026-01-31T21:47:00.000,40.2452101667204,-88.1848278211374
row-gppp.g8yd.nibi,1626630,Theft,2026-01-31T21:50:00.000,40.1158368915466,-88.2772840896946
