row_id,ticket_id,category,datetime,latitude,longitude
row-x6dc~iqfs~p97z,1545829,Theft,2025-03-26T16:08:00.000,40.1099874236964,-88.2327568111884
row-qhia~zina-vb6m,1545979,Assault/Battery/Intimidation,2025-03-26T16:50:00.000,40.3179782784403,-88.1391366232048
row-e4fy_9cdc~a2et,1546225,Accident,2025-03-26T16:55:00.000,40.0690094967233,-88.2502457402492
row-2xtx~3z7k_d7s4,1547653,Assault/Battery/Intimidation,2025-03-26T17:00:00.000,40.0954558615055,-88.1940376702218
row-bxyt-x5ip_rmxb,1545890,Destruction/Damage/Vandalism of Property,2025-03-26T17:00:00.000,40.1102654883942,-88.232047741805
row-6z8e-miv8_xf3h,1547382,Theft,2025-03-26T17:19:00.000,40.1376047768322,-88.2640155238998
row-ep4c~8cta-pjd9,1546808,Accident,2025-03-26T17:20:00.000,40.0982872603897,-88.2765731384457
row-p8i6~8ah4~b82z,1545857,Assault/Battery/Intimidation,2025-03-26T17:20:00.000,40.1169928110239,-88.1979035737206
row-mf8f~9ebd-2b6q,1545880,Assault/Battery/Intimidation,2025-03-26T17:48:00.000,40.1176553565065,-88.2572051681081
row-umwn_umii-7bkf,1545896,Burglary/Breaking & Entering,2025-03-26T17:49:00.000,40.1105225651773,-88.2740350337263
row-kheg-jmkp.jn7y,1547393,Theft,2025-03-26T18:00:00.000,40.1037901566274,-88.2350801686876
row-hn4q~hygh.5ace,1546090,Accident,2025-03-26T18:07:00.000,40.1114652201519,-88.0427600299055
row-8dkr_tjiz.py8r,1545883,Liquor Law Violations,2025-03-26T18:21:00.000,40.0961595376638,-88.2581064889333
row-av3t_rrv2~qbya,1545900,Trespassing,2025-03-26T18:56:00.000,40.1099809091165,-88.2349203817201
row-c66m~pybt_8zkd,1545876,Assault/Battery/Intimidation,2025-03-26T19:10:00.000,40.0978970025371,-88.2929303705837
row-fuke_mfgq-ym56,1546126,Destruction/Damage/Vandalism of Property,2025-03-26T20:00:00.000,40.107824776226,-88.2760372528001
row-z366-nndf.gn2v,1545966,Motor Vehicle Theft,2025-03-26T20:00:00.000,40.1093485660357,-88.2282961393186
row-e8tz.zcgp_yh8t,1546206,Theft,2025-03-26T21:30:00.000,40.0960771227506,-88.2482692637429
row-9s57_933t-5awc,1545943,Assault/Battery/Intimidation,2025-03-26T22:08:00.000,40.0912162268657,-88.1928841641534
row-6ym4_m7nb_gizm,1546578,Theft,2025-03-26T23:00:00.000,40.0993815499501,-88.2484628226835
row-yedz.egwp-cvbg,1546367,Investigation,2025-03-27T00:00:00.000,40.1020063709215,-88.2516494149944
row-van6_emcd-r636,1546061,Missing Person,2025-03-27T00:03:00.000,40.0984271477922,-88.2582945101162
row-an2c-xz89-5tjb,1546062,Missing Person,2025-03-27T00:03:00.000,40.0984271477922,-88.2582945101162
row-utpt.wr5u_eqmc,1546033,Assault/Battery/Intimidation,2025-03-27T00:45:00.000,40.1082495635945,-88.3078284358878
row-sdmr.nk5y_yu4b,1545913,Assault/Battery/Intimidation,2025-03-27T01:10:00.000,40.1385328004722,-88.2757713482458
row-8qnh_dcyt.iwyd,1546390,Destruction/Damage/Vandalism of Property,2025-03-27T01:10:00.000,40.1000053373368,-88.2203592436258
row-f9nw-wtba_gm5j,1546092,Trespassing,2025-03-27T08:24:00.000,40.1160739091124,-88.2297402465512
row-kitg_wran~mzks,1546167,Theft,2025-03-27T08:50:00.000,40.0994714625193,-88.1913104945792
row-7zyx_bu2d_yxr9,1546081,Destruction/Damage/Vandalism of Property,2025-03-27T08:57:00.000,40.1125756320464,-88.2863429348931
row-zsg8.x35e-n55u,1547419,Accident,2025-03-27T09:13:00.000,40.122127486975,-88.2452012369361
row-zwfn~edew-5qhd,1548601,Accident,2025-03-27T09:26:00.000,40.1270579781129,-88.2643802839895
row-26sk_8ygn.34qe,1546159,Destruction/Damage/Vandalism of Property,2025-03-27T09:40:00.000,40.1306989490036,-88.2624960025389
row-3uan-mg86.zdxn,1546659,Accident,2025-03-27T09:49:00.000,40.1158897610313,-88.2411280281028
row-u4ck~4zey_hpni,1546186,Investigation,2025-03-27T09:50:00.000,40.1379852221489,-88.2535098669767
row-2d3q_avn9.zvqs,1549026,Accident,2025-03-27T10:12:00.000,40.1182574877517,-88.2468302368134
row-gus8~haqe_6s49,1546176,Traffic Offenses,2025-03-27T10:57:00.000,40.1109674853029,-88.1760362579375
row-g38p_t3k4_i9i6,1546655,Accident,2025-03-27T11:07:00.000,40.1392544856198,-88.2772142261409
row-cwfv-xfbw.zjdg,1546215,Accident,2025-03-27T11:10:00.000,40.1164214866242,-88.2193757449151
row-m6yn.du4d.7kdw,1546282,Trespassing,2025-03-27T11:55:00.000,40.1219809939921,-88.2564701772646
row-ypst~6xaw~qg5m,1546151,Trespassing,2025-03-27T12:08:00.000,40.1086383646403,-88.2077780684151
row-8ie2-zsyc~emyg,1548257,Accident,2025-03-27T12:31:00.000,40.1162954880135,-88.2451652374711
row-d4e5.9pa7~vwmi,1546679,Accident,2025-03-27T13:00:00.000,40.1129498605511,-88.2091747614209
row-bjtz-2w66_quhq,1546236,Accident,2025-03-27T13:16:00.000,40.0980794906368,-88.2333257425304
row-f7jv-2cxy.dqny,1550194,Accident,2025-03-27T13:35:00.000,40.1211734871449,-88.2451967370232
row-fgu6~7y77_seyq,1590053,Assault/Battery/Intimidation,2025-03-27T14:00:00.000,40.1189009118611,-88.2573063101199
row-dxuz.7kw8.iu2e,1549148,Theft,2025-03-27T14:08:00.000,40.1471830646915,-88.2546921207139
row-vsmu.5n7u~e77j,1546173,Assault/Battery/Intimidation,2025-03-27T14:21:00.000,40.1152964880815,-88.2430862381619
row-pk48~wvqx.8rjy,1546188,Investigation,2025-03-27T15:31:00.000,40.109642495543,-88.1759594268434
row-afpg.f56q.4q9e,1546184,Drugs/Narcotics,2025-03-27T15:52:00.000,40.1214177477926,-88.2705450244443
row-rphw-5ndi-rv8g,1546192,"Family Offenses, Nonviolent",2025-03-27T16:00:00.000,40.1247988137243,-88.2013890581471
row-y78v~z3cr.wn7x,1565179,Theft,2025-03-27T16:05:00.000,40.1117748445908,-88.1600848502467
row-gh3m~wnyk.sp65,1546197,Assault/Battery/Intimidation,2025-03-27T16:37:00.000,40.125871752563,-88.235719852297
row-edxn.g989-95au,1546208,Accident,2025-03-27T16:49:00.000,40.1101754890154,-88.2434687385118
row-4xgh~pp7f~64kq,1546210,Assault/Battery/Intimidation,2025-03-27T16:49:00.000,40.1101926187232,-88.2421689605931
row-yj2m.9ja6.fdnw,1546322,Missing Person,2025-03-27T17:30:00.000,40.1184739562791,-88.2571507147762
row-jrc4.z9nx-p2hj,1546199,Theft,2025-03-27T17:50:00.000,40.1117748445908,-88.1600848502467
row-a9ac.rgri.ywbk,1546248,"Family Offenses, Nonviolent",2025-03-27T18:00:00.000,40.1398780875729,-88.2686207404609
row-976y.rtqa~5gtq,1546233,Assault/Battery/Intimidation,2025-03-27T18:06:00.000,40.1104289171111,-88.229309065277
row-i23c~tz7k~fh4u,1546228,Destruction/Damage/Vandalism of Property,2025-03-27T19:20:00.000,40.095681006755,-88.1950835278694
row-c8ef-8z5h~sqak,1546256,Theft,2025-03-27T19:50:00.000,40.1164681277154,-88.2381415251046
row-bs4i-bwyj_acmw,1546346,Destruction/Damage/Vandalism of Property,2025-03-27T20:00:00.000,40.104271738365,-88.2013793636861
row-n76r_z34k-64kv,1546641,Theft,2025-03-27T20:10:00.000,40.1103491217509,-88.2380134525327
row-gqc8~jbdt-56fx,1546417,Motor Vehicle Theft,2025-03-27T20:15:00.000,40.1112474687624,-88.2746014306204
row-k2rw.mcrf~8txn,1547572,Destruction/Damage/Vandalism of Property,2025-03-27T20:51:00.000,40.1110679430564,-88.1748643194824
row-fuxn-wd76-e8yu,1546386,Destruction/Damage/Vandalism of Property,2025-03-27T22:30:00.000,40.107246683202,-88.2755903427924
row-u2yv_jrwy_uuxp,1546305,Motor Vehicle Theft,2025-03-27T23:30:00.000,40.0966751956127,-88.2708638610812
row-zurm_n6sn-b2hr,1546250,Interference w/Public Officers,2025-03-27T23:40:00.000,40.097416258822,-88.271581311882
row-9zy7~2n49~gj2x,1546260,Driving under the Influence,2025-03-28T00:00:00.000,40.1124687924642,-88.2727080314645
row-9dyk.urxn~q5ti,1546253,Destruction/Damage/Vandalism of Property,2025-03-28T00:39:00.000,40.1061067250675,-88.2028091961926
row-h7xa~r8uj_j64y,1546262,Assault/Battery/Intimidation,2025-03-28T00:46:00.000,40.13106918158,-88.1981770391384
row-hgyt_dxdq.9t6t,1546268,Burglary/Breaking & Entering,2025-03-28T03:20:00.000,40.0866045683067,-88.2936884460626
row-cuub-wrqc-tz6g,1546637,Burglary/Breaking & Entering,2025-03-28T03:20:00.000,40.1165125863414,-88.2419377064738
row-qkqh_g6pg-nab3,1546266,Fraud,2025-03-28T03:23:00.000,40.085325688753,-88.2922642526088
row-bm9y-svvm-a2in,1546332,Theft,2025-03-28T03:36:00.000,40.1249438784594,-88.1979150826932
row-zyqr.shu4_sdnw,1548582,Theft,2025-03-28T03:58:00.000,40.1471830646915,-88.2546921207139
row-v4f8_mzju_vgcm,1553187,Assault/Battery/Intimidation,2025-03-28T06:00:00.000,40.1264150299633,-88.0493336876378
row-ry45_jqyu.shw7,1546288,Warrants,2025-03-28T06:52:00.000,40.1108002827765,-88.2432101432951
row-xyhr-ezbe~n9g5,1546644,Accident,2025-03-28T07:39:00.000,40.1143604890303,-88.2578327339839
row-xr8s-8j7j~jfta,1546307,Investigation,2025-03-28T08:34:00.000,40.0992765458044,-88.2159918994911
row-xrfn-ueng_q69e,1546434,"Family Offenses, Nonviolent",2025-03-28T09:00:00.000,40.3080352343836,-88.1348695370643
row-mqqd-gvfd~9zkf,1546353,Lost & Found,2025-03-28T09:00:00.000,40.1111885902084,-88.2242540779541
row-gi7s~swa3~bv99,1546382,Theft,2025-03-28T09:00:00.000,40.1282014151338,-88.2203589199441
row-7j32-2e8t.6gnn,1546577,Counterfeiting/Forgery,2025-03-28T09:10:00.000,40.0817971234325,-88.3009084149481
row-yg8c~wwtw-j7zh,1546314,Drugs/Narcotics,2025-03-28T10:13:00.000,40.1300602091984,-88.243334472321
row-mrgh.bg5g-tmb5,1546342,Destruction/Damage/Vandalism of Property,2025-03-28T10:16:00.000,40.0949842904912,-88.1946727572522
row-e6td~3gf5-tmev,1546316,"Family Offenses, Nonviolent",2025-03-28T10:45:00.000,40.1398780875729,-88.2686207404609
row-qi8x_6vf4-g2vq,1546369,Trespassing,2025-03-28T10:56:00.000,40.1135764522809,-88.2275880104015
row-a9yt~bmfs-uxs8,1546788,Counterfeiting/Forgery,2025-03-28T11:20:00.000,40.1124673826361,-88.283194757461
row-iwa3-86zm_krnb,1546398,"Family Offenses, Nonviolent",2025-03-28T11:35:00.000,40.1069735268384,-88.256055629178
row-dhxt~jpzh~tx3p,1546396,Theft,2025-03-28T11:39:00.000,40.1105714313302,-88.2314297739858
row-2zns-d2cr-rpnk,1546335,Assault/Battery/Intimidation,2025-03-28T11:56:00.000,40.102555654657,-88.1896052487764
row-b933_tb5e_s6dn,1547366,Accident,2025-03-28T12:00:00.000,40.1289869095696,-88.2402036207289
row-v49z~aexv_ygbp,1546344,Fraud,2025-03-28T12:11:00.000,39.9965335581843,-88.181780179289
row-r5ys_7rax.i7wj,1546388,Trespassing,2025-03-28T12:42:00.000,40.1104076823954,-88.2359458961194
row-b8xi-c4ks~vy67,1546633,Accident,2025-03-28T12:45:00.000,40.1160442492746,-88.2822472552123
row-fgxy-gyai_nkap,1546376,Warrants,2025-03-28T13:25:00.000,40.1188514853557,-88.2036167492532
row-pddc-878k~g7nf,1548626,Theft,2025-03-28T13:28:00.000,40.1063675226956,-88.2347729494733
row-3npk_ccss-hp9x,1546371,Theft,2025-03-28T13:53:00.000,40.0950736836412,-88.192864979025
row-hhcv.qwnc~wz2x,1546380,Assault/Battery/Intimidation,2025-03-28T14:12:00.000,40.0695264618972,-88.0609832315053
row-bgsk_54m5~uhkb,1546358,Lost & Found,2025-03-28T14:15:00.000,40.1064584883945,-88.2192272458532
row-ufv7.nwdj.tnec,1546378,Lost & Found,2025-03-28T15:06:00.000,40.1032492546471,-88.2069539714159
row-tt9m_jcka_8m68,1548854,Assault/Battery/Intimidation,2025-03-28T15:38:00.000,40.1166106794608,-88.2524819827548
row-d9si-8shg-sywh,1546414,Assault/Battery/Intimidation,2025-03-28T15:40:00.000,40.1099287689023,-88.2398214350977
row-sgjx_dtwd.fn8s,1546424,Destruction/Damage/Vandalism of Property,2025-03-28T16:02:00.000,40.1089684692223,-88.2434549534828
row-fc59-7rs4_py3u,1546407,Assault/Battery/Intimidation,2025-03-28T16:09:00.000,40.0912162268657,-88.1928841641534
row-ye6k-77n3.yheq,1546795,Accident,2025-03-28T16:23:00.000,40.1284307822249,-88.2579369468769
row-yb76.ugfi~kd3x,1546422,Assault/Battery/Intimidation,2025-03-28T16:34:00.000,40.0958284502569,-88.1942319821593
row-dvma.22vy-knv3,1546576,Lost & Found,2025-03-28T17:00:00.000,40.1131058487329,-88.2317999333279
row-7f8n~y8rp.tr9p,1546975,Theft,2025-03-28T17:00:00.000,40.1471830646915,-88.2546921207139
row-ry4a_fzp5~hj5f,1546634,Destruction/Damage/Vandalism of Property,2025-03-28T17:10:00.000,40.1086665225692,-88.2774496165432
row-39rt-9ds8.futj,1546426,Accident,2025-03-28T17:18:00.000,40.1200333487972,-88.2440423052625
row-up7b.w53m_7tna,1546536,Destruction/Damage/Vandalism of Property,2025-03-28T17:24:00.000,40.102852437669,-88.2043369197134
row-jbbs.9awq_cx86,1546909,Theft,2025-03-28T17:44:00.000,40.1471830646915,-88.2546921207139
row-cvjx~3g4n~g87u,1546502,Assault/Battery/Intimidation,2025-03-28T18:00:00.000,40.2944312305907,-88.1612679610854
row-789u-g56n~ctfj,1546553,Lost & Found,2025-03-28T18:24:00.000,40.1214952667762,-88.2255434972517
row-56wm_u27d~z8uh,1546438,Assault/Battery/Intimidation,2025-03-28T18:37:00.000,40.1076833263707,-88.2341985316346
row-jxh4-bsv9-btjq,1546428,Robbery,2025-03-28T18:41:00.000,40.1158897610313,-88.2411280281028
row-xu5g~7wwc_fd9u,1546920,Traffic Offenses,2025-03-28T18:52:00.000,40.3120094484209,-88.1558402456198
row-d7at~rgcr-zpja,1546714,Destruction/Damage/Vandalism of Property,2025-03-28T20:00:00.000,40.0920077025246,-88.1909018824249
row-vkur~yhsh~9us3,1546876,Theft,2025-03-28T20:55:00.000,40.3130280730831,-88.1382327986029
row-v3k2-pz8i-q5xt,1574864,Fraud,2025-03-28T22:00:00.000,40.1099279366289,-88.2356443845156
row-6nva_wj9h-rp5j,1548568,Theft,2025-03-28T22:16:00.000,40.1471830646915,-88.2546921207139
row-q7gj.8zwb.n2i3,1546447,Assault/Battery/Intimidation,2025-03-28T22:30:00.000,40.1154593753129,-88.2786162309199
row-r496.gjsb_3xcf,1546568,Assault/Battery/Intimidation,2025-03-28T22:35:00.000,40.1037854872531,-88.188654254933
row-uwtd.3p64~a7y5,1546559,Destruction/Damage/Vandalism of Property,2025-03-28T22:49:00.000,40.120474114127,-88.2232788355146
row-bpxf_an9v-2jfz,1546443,Assault/Battery/Intimidation,2025-03-28T23:08:00.000,40.24261727853,-88.3648890540969
row-yyum_6ncq_kntu,1546445,Drugs/Narcotics,2025-03-28T23:25:00.000,40.1271944861603,-88.2468797359949
row-y3v9-72sg-ffc3,1546532,Accident,2025-03-28T23:32:00.000,40.1102564884749,-88.2335417413739
row-y743_y7bv.dngz,1548637,Assault/Battery/Intimidation,2025-03-28T23:33:00.000,40.1092111446286,-88.1865584650338
row-cwwh_u6p6_7xmk,1546586,Assault/Battery/Intimidation,2025-03-28T23:42:00.000,40.1374284207333,-88.2667458167133
row-e5rr.6j9u_ycu4,1546649,Destruction/Damage/Vandalism of Property,2025-03-28T23:45:00.000,40.1287824932087,-88.2723048607651
row-fp2a~kw39.qhwm,1547181,Assault/Battery/Intimidation,2025-03-29T00:00:00.000,40.2052927341676,-88.3656017454492
row-bz2g_8krq.2feg,1546662,Destruction/Damage/Vandalism of Property,2025-03-29T00:00:00.000,40.0956016496102,-88.1946509009343
row-fenq_kkhj-irtu,1546625,Missing Person,2025-03-29T00:01:00.000,40.0984271477922,-88.2582945101162
row-gehf~8udt~3j8c,1546555,Assault/Battery/Intimidation,2025-03-29T00:05:00.000,40.1046163827427,-88.1902409539784
row-bx8t~cj4g_m59b,1546565,Fraud,2025-03-29T00:25:00.000,40.129247650735,-88.2240418273523
row-zgs6.9t36-sgz2,1546557,Assault/Battery/Intimidation,2025-03-29T00:30:00.000,40.1104362053969,-88.2382484389462
row-yuag.pmhk_ekcn,1546530,Investigation,2025-03-29T00:50:00.000,40.2862803162553,-88.1625008535778
row-4ewk.gp3q~kraf,1546561,Theft,2025-03-29T01:00:00.000,40.1263213410257,-88.2645667812311
row-t9ys-gt4d.9e6m,1546682,Accident,2025-03-29T01:20:00.000,40.1107001979266,-88.2305732165701
row-dxb8-btip~9ywq,1546664,Fraud,2025-03-29T02:00:00.000,40.1099279366289,-88.2356443845156
row-b8zi.8cre~m4si,1548581,Theft,2025-03-29T02:42:00.000,40.1471830646915,-88.2546921207139
row-8nef~4c6g_ayi9,1546538,Assault/Battery/Intimidation,2025-03-29T02:50:00.000,40.1059616034515,-88.3010394428126
row-qn48_r4x5-gtub,1546728,Traffic Offenses,2025-03-29T03:17:00.000,40.1240679803797,-88.1979995804213
row-fium-62i2_95q5,1546704,Driving under the Influence,2025-03-29T04:16:00.000,40.1428408988289,-88.2387236832082
row-kr8u.2yn8-b6he,1546588,Burglary/Breaking & Entering,2025-03-29T05:25:00.000,40.1165125863414,-88.2419377064738
row-5eze-bjnk-xzsk,1546618,Destruction/Damage/Vandalism of Property,2025-03-29T06:00:00.000,40.122083006665,-88.198319456676
row-4yxz.68a6.gkrd,1546600,Trespassing,2025-03-29T07:25:00.000,40.1097291089879,-88.2272270618032
row-vav7~fkwu.6vpw,1546620,Assault/Battery/Intimidation,2025-03-29T08:06:00.000,40.101411693189,-88.2449893951994
row-nq3c-7spe_zswj,1547830,Destruction/Damage/Vandalism of Property,2025-03-29T08:24:00.000,40.0684890452884,-88.2452231294366
row-nagj~cvqj.jt6e,1546812,Accident,2025-03-29T09:15:00.000,40.1420444837103,-88.2506102335792
row-tevw_6j2g.qgsp,1546647,"Family Offenses, Nonviolent",2025-03-29T10:34:00.000,40.1452898211452,-88.2730067758397
row-bk37-ppyd-8rxq,1548151,Theft,2025-03-29T11:36:00.000,40.1302921340751,-88.2213229951077
row-mmnm.e25a_peca,1548259,Accident,2025-03-29T11:46:00.000,40.1221274870624,-88.24684823646
row-9jdx~9n8f~hret,1548599,Counterfeiting/Forgery,2025-03-29T12:00:00.000,40.1371572341484,-88.2785501073449
row-mtfg~rngs_er3k,1547173,Motor Vehicle Theft,2025-03-29T12:00:00.000,40.1017213146057,-88.2809184598676
row-wu3f.i52w~vjdd,1547327,Investigation,2025-03-29T12:17:00.000,40.0561642889696,-88.2464944895576
row-iwt9~6bpm-h2ki,1546690,Burglary/Breaking & Entering,2025-03-29T12:45:00.000,40.1029132283076,-88.1890676613062
row-m543-vka6_7tte,1547367,Accident,2025-03-29T12:57:00.000,40.0550775032637,-88.3267727193965
row-rmj8-856r_tk5d,1546645,Investigation,2025-03-29T13:20:00.000,40.1021327956417,-88.2794292584501
row-y4ff_tg5d.yq5z,1546657,Theft,2025-03-29T13:31:00.000,40.1117748445908,-88.1600848502467
row-m2pd.f54i-h9mk,1548286,Theft,2025-03-29T13:40:00.000,40.1092353913426,-88.2384694153019
row-pfa7_ppz3.zq6v,1546660,Trespassing,2025-03-29T13:40:00.000,40.1057018657557,-88.2346364915277
row-zcwi-qpbd_agum,1546692,Assault/Battery/Intimidation,2025-03-29T13:52:00.000,40.0998627590675,-88.1880279929767
row-vu77_58qq-tqbq,1548263,Accident,2025-03-29T13:53:00.000,40.1162774886895,-88.257855233805
row-n5zd.mkfv.3fv9,1645084,Destruction/Damage/Vandalism of Property,2025-03-29T14:00:00.000,40.1341883607629,-88.1874421521669
row-eid2.ey6r~4kyf,1546701,Assault/Battery/Intimidation,2025-03-29T14:21:00.000,40.1335405840353,-88.2595403455317
row-jm3q-vm9x-g4a6,1546671,Investigation,2025-03-29T14:43:00.000,40.1378609028962,-88.276375585078
row-kfg8~ivni-r54d,1546716,Warrants,2025-03-29T14:53:00.000,40.1104144212504,-88.206881355628
row-jiaa.69zr-2dit,1546685,Drugs/Narcotics,2025-03-29T15:17:00.000,40.1160704847948,-88.1836502552772
row-d8t7~qiuk-uck4,1546816,Theft,2025-03-29T16:00:00.000,40.1170330253447,-88.2786355876829
row-aiqb.xh2c_i8mg,1550200,Accident,2025-03-29T16:06:00.000,40.1182484883391,-88.2578777336211
row-aezd_4x38~uxq8,1546712,"Family Offenses, Nonviolent",2025-03-29T16:20:00.000,40.1223015693716,-88.2503661548474
row-jveh_im3d_t2bw,1546695,Assault/Battery/Intimidation,2025-03-29T16:35:00.000,40.3043313443407,-88.1301055755984
row-239h_wec3_kke5,1546707,Assault/Battery/Intimidation,2025-03-29T16:50:00.000,40.105054278056,-88.1853725280413
row-nkeq~bs6b-3thb,1546828,Destruction/Damage/Vandalism of Property,2025-03-29T17:00:00.000,40.3024664288185,-88.1310195584186
row-2yi3_bsga.wp5v,1546851,Investigation,2025-03-29T17:00:00.000,40.1148031497845,-88.3326874965611
row-9j47~ysym_nmgn,1559989,Theft,2025-03-29T17:19:00.000,40.1117748445908,-88.1600848502467
row-vzuu~dq35-s4mb,1550030,Accident,2025-03-29T17:47:00.000,40.1403012935022,-88.2600257019214
row-wncz-mfw3~7imb,1546834,Destruction/Damage/Vandalism of Property,2025-03-29T18:00:00.000,40.1108164839414,-88.276002273507
row-qqvs-6evk~pvam,1546730,"Family Offenses, Nonviolent",2025-03-29T19:20:00.000,40.1302014987644,-88.2509763591342
row-9379_jper_7qk3,1546733,Trespassing,2025-03-29T19:31:00.000,40.124067829989,-88.1979417994866
row-5uxf-iwgv~ih4c,1547356,Accident,2025-03-29T20:09:00.000,40.1164304859944,-88.2075182483427
row-d7ns~7cgh.gtsq,1557366,Fraud,2025-03-29T20:12:00.000,40.1162774886895,-88.257855233805
row-xnpz.yt5y-nuyv,1546927,Warrants,2025-03-29T20:13:00.000,40.0977493932901,-88.2487680748236
row-78h7~k3mm.b92n,1571059,Accident,2025-03-29T20:39:00.000,40.1225217578076,-88.2439632782742
row-2dcq_qeme.kkv7,1546724,Drugs/Narcotics,2025-03-29T21:18:00.000,40.3005602027233,-88.131748098295
row-z2xk.hax9_4eib,1546737,Destruction/Damage/Vandalism of Property,2025-03-29T21:55:00.000,40.1111891128196,-88.2531389798147
row-zns3~r4iy-isbj,1546794,"Family Offenses, Nonviolent",2025-03-29T22:50:00.000,40.1184739562791,-88.2571507147762
row-6ce2.esqn~c76i,1546922,Traffic Offenses,2025-03-29T23:06:00.000,40.3124957195508,-88.141454689502
row-4su3_z9fm.5fp9,1546965,Destruction/Damage/Vandalism of Property,2025-03-30T00:00:00.000,40.1093964472453,-88.2347897143569
row-h3g5.qugy-t6wi,1546907,Theft,2025-03-30T00:30:00.000,40.0957270612268,-88.2532100708945
row-xf25_5rkt-chus,1546832,Destruction/Damage/Vandalism of Property,2025-03-30T00:51:00.000,40.1076646390811,-88.2323942819206
row-5yk5-x4pz_fuf2,1546804,Destruction/Damage/Vandalism of Property,2025-03-30T01:00:00.000,40.1321419666664,-88.248867936832
row-ztir.f53j_bwzc,1546858,Destruction/Damage/Vandalism of Property,2025-03-30T01:00:00.000,40.1219696349827,-88.2512728106819
row-cea2_qn7i_6kuu,1549501,Theft,2025-03-30T01:18:00.000,40.1039448898525,-88.2361684247189
row-x4u3-phvb~d62s,1546752,Assault/Battery/Intimidation,2025-03-30T02:10:00.000,40.0924988402867,-88.1943723616481
row-9ie8-mx8f-dtnb,1546853,Accident,2025-03-30T02:26:00.000,40.1164214866242,-88.2193757449151
row-5j74.bknr~i8ki,1546798,Weapon Law Violations,2025-03-30T09:16:00.000,40.1163134858806,-88.2049757490884
row-n98c~7e7r_8dj4,1546801,Trespassing,2025-03-30T09:20:00.000,40.1202504609248,-88.239561100342
row-d3js_cb8j_q5dt,1546818,Driving under the Influence,2025-03-30T10:20:00.000,40.1127002093208,-88.2637304065394
row-mrr6-gwvs.q52w,1549638,Accident,2025-03-30T11:40:00.000,40.1197455855034,-88.2435279564057
row-wrwz_4hd3_dsqz,1546821,Animal-Related,2025-03-30T12:06:00.000,40.3015661701279,-88.1263973979768
row-pkp3~nu6t_hgjt,1549809,Accident,2025-03-30T12:22:00.000,40.1259621028963,-88.198098984324
row-wmac_fkev_q7pv,1546823,Assault/Battery/Intimidation,2025-03-30T12:31:00.000,40.3114772783462,-88.1398420638322
row-n4j5_gcht.c8i2,1546830,Investigation,2025-03-30T13:05:00.000,40.1147096590893,-88.2182990639328
row-t3f3_amq4_rkvb,1546865,Investigation,2025-03-30T13:07:00.000,40.1131352671718,-88.2426796717452
row-6k4a_yfdk.39xe,1546826,Disorderly Conduct,2025-03-30T13:17:00.000,40.1202504609248,-88.239561100342
row-6u8e-rxrx_mev6,1547929,Accident,2025-03-30T14:12:00.000,40.1126234759146,-88.0038933076178
row-7qzn.g5ej~xuib,1548579,Theft,2025-03-30T14:55:00.000,40.1471830646915,-88.2546921207139
row-9kk4_i9ve.e5gu,1547365,Accident,2025-03-30T15:07:00.000,40.0398404997655,-88.2091922547239
row-3g7z-xbwm_m8y5,1550512,Accident,2025-03-30T15:37:00.000,40.1379764840698,-88.2437162359387
row-z9gm_vhsx~3igx,1547015,Destruction/Damage/Vandalism of Property,2025-03-30T16:00:00.000,40.0948046065362,-88.2503150112132
row-xntp.syi2.mddg,1546846,Theft,2025-03-30T16:40:00.000,40.1117748445908,-88.1600848502467
row-m36e~ufkz_amct,1547013,Investigation,2025-03-30T18:00:00.000,40.0848615600125,-88.1843149151005
row-69mp~dbc3~7icz,1546861,Trespassing,2025-03-30T18:30:00.000,40.1097291089879,-88.2272270618032
row-ijdg-wjdt-mnkg,1546976,Destruction/Damage/Vandalism of Property,2025-03-30T19:00:00.000,40.0977580054467,-88.2715527198107
row-xcyh-3drs-m7tk,1546869,Destruction/Damage/Vandalism of Property,2025-03-30T19:05:00.000,40.2878273012187,-88.1333137389495
row-se6f~akpp~hvkd,1546856,Lost & Found,2025-03-30T19:23:00.000,40.1043134943661,-88.2282528638002
row-ncwh.t2vx.bzk3,1546910,Theft,2025-03-30T19:45:00.000,40.1216272530154,-88.2629141884604
row-ifuk_hzdw-s4f3,1546912,Assault/Battery/Intimidation,2025-03-30T19:57:00.000,40.1282569984536,-88.2420301874289
row-9dku-25sg~usv2,1546918,Investigation,2025-03-30T20:30:00.000,40.0943451222777,-88.2674822171805
row-b6rj_rqhm~nmeb,1546874,Assault/Battery/Intimidation,2025-03-30T21:10:00.000,40.1009271967319,-88.2920869262293
row-sgbr~cwvn_xd8q,1546872,Trespassing,2025-03-30T21:25:00.000,40.0384028112999,-88.2669748316788
row-zm99.q6v2_5j7d,1546891,Motor Vehicle Theft,2025-03-30T22:00:00.000,40.1402738898572,-88.2517636371509
row-k3qr.ckvg~wp97,1546895,Driving under the Influence,2025-03-30T22:25:00.000,40.1152964880815,-88.2430862381619
row-9ryw-qgpe-tvtt,1547279,Theft,2025-03-30T22:30:00.000,40.097150249812,-88.2708311412293
row-3t89-idwi_5kah,1546878,Assault/Battery/Intimidation,2025-03-30T22:31:00.000,40.1166994070278,-88.2231152147989
row-3egp-5ryv-6uzd,1546897,Traffic Offenses,2025-03-30T22:31:00.000,40.0923824929386,-88.2575807360322
